173.03	174.27	all
174.27	174.54	to
174.54	175.23	you
175.45	176.03	You're
176.03	176.66	my
176.66	177.24	end
177.24	177.67	and
177.67	178.15	my
178.15	178.74	beginning
179.59	180.3	Even
180.3	181.01	when
181.01	181.48	I
181.48	182.03	lose,
182.03	182.22	I'm
182.22	182.56	winning
182.77	183.12	'Cause
183.12	183.54	I
183.54	183.79	give
183.79	184.06	you
184.06	187.14	all
187.14	187.9	of
187.9	188.86	me
190.8	190.94	And
190.94	191.16	you
191.16	191.44	give
191.44	191.7	me
191.7	195.28	all
195.28	195.48	of
195.48	196.61	you,
196.61	197.59	oh-oh
197.91	198.16	Give
198.16	198.46	me
198.46	198.95	all
198.95	199.14	of
199.14	199.71	you,
199.71	201.33	oh
201.44	202.26	Cards
202.26	202.66	on
202.66	203.03	the
203.03	204.58	table,
204.58	205.07	we're
205.07	205.86	both
205.86	206.95	showing
206.95	208.14	hearts
209.12	210.62	Risking
210.62	210.68	it
210.68	211.07	all,
211.07	211.13	though
211.13	212.62	it's
212.62	213.73	hard
214.6	214.63	'Cause
214.63	216.13	all
216.13	216.26	of
216.26	216.93	me
217.46	218.39	Loves
218.39	220.13	all
220.13	220.19	of
220.19	220.78	you
221.3	221.67	Love
221.67	222.3	your
222.3	223.4	curves
223.4	223.49	and
223.49	223.87	all
223.87	224.05	your
224.05	224.66	edges
225.27	225.5	All
225.5	226.41	your
226.41	227.29	perfect
227.29	228.56	imperfections
229.08	229.29	Give
229.29	230.71	your
230.71	231.42	all
231.42	231.62	to
231.62	232.33	me
232.7	232.79	I'll
232.79	233.04	give
233.04	233.9	my
233.9	235.19	all
235.19	235.51	to
235.51	236.17	you
236.66	236.95	You're
236.95	237.6	my
237.6	238.22	end
238.22	238.64	and
238.64	239.13	my
239.13	239.69	beginning
240.54	241.49	Even
241.49	241.95	when
241.95	242.39	I
242.39	242.95	lose,
242.95	243.14	I'm
243.14	243.48	winning
243.55	244.02	'Cause
244.02	244.52	I
244.52	244.76	give
244.76	245.02	you
245.02	248.19	all
248.19	248.84	of
248.84	249.88	me
251.72	251.88	And
251.88	252.16	you
252.16	252.32	give
252.32	252.67	me
252.67	255.32	all
255.32	255.38	of
255.38	257.38	you
259.3799375	259.7299375	I
259.7299375	259.9699375	give
259.9699375	260.2499375	you
260.2499375	263.2099375	all
263.2099375	263.2699375	of
263.2699375	263.3299375	me
263.9399375	264.3799375	And
264.3799375	267.3899375	you
267.3899375	267.6399375	give
267.6399375	267.8699375	me
267.8699375	271.1499375	all
271.1499375	271.3799375	of
271.3799375	272.5499375	you,
272.5499375	274.5599375	oh-oh
